filename,width,height,class,xmin,ymin,xmax,ymax
Fresh-Blooming-Fruits-in-Organic-Garden-and-Soil_jpg.rf.d6ba9efd05ce3bf71f011b4e668480cf.jpg,1200,667,StrawberryFresh,785,273,885,420
Macerated-Strawberries-07_jpg.rf.bbc99d322e04fe3ba6fbc4d88bc8767d.jpg,1080,1620,StrawberryFresh,380,1087,817,1367
fresh-organic-strawberries_jpg.rf.d087ef66790626ea243475184126a0e1.jpg,1600,1200,StrawberryFresh,633,373,983,660
fresh-organic-strawberries_jpg.rf.d087ef66790626ea243475184126a0e1.jpg,1600,1200,StrawberryFresh,1140,438,1403,630
fresh-organic-strawberries_jpg.rf.d087ef66790626ea243475184126a0e1.jpg,1600,1200,StrawberryFresh,930,228,1198,438
fresh-organic-strawberries_jpg.rf.d087ef66790626ea243475184126a0e1.jpg,1600,1200,StrawberryFresh,1245,130,1478,405
Everbearing-Strawberry-Fruits-Growing-in-Garden-with-Three-ripe-fruits-off-stem_jpg.rf.c51a01c2ea768f5ccccbdefa3221ff2b.jpg,1200,667,StrawberryFresh,528,214,728,369
Everbearing-Strawberry-Fruits-Growing-in-Garden-with-Three-ripe-fruits-off-stem_jpg.rf.c51a01c2ea768f5ccccbdefa3221ff2b.jpg,1200,667,StrawberryFresh,778,336,916,440
Everbearing-Strawberry-Fruits-Growing-in-Garden-with-Three-ripe-fruits-off-stem_jpg.rf.c51a01c2ea768f5ccccbdefa3221ff2b.jpg,1200,667,StrawberryFresh,419,374,604,588
360_F_213387485_fuvtS6UB3NiQBZlENQbcCRxwI59fNnks_jpg.rf.d4dfb34c0d0a26513c9d2f0a6f2790ec.jpg,397,360,StrawberryFresh,35,71,349,339
fresh-strawberry-storage-hero-getty-2000_jpg.rf.dec1c9161dfb663cef9f7fc599f0d42b.jpg,2000,1200,StrawberryFresh,40,433,698,755
fresh-strawberry-storage-hero-getty-2000_jpg.rf.dec1c9161dfb663cef9f7fc599f0d42b.jpg,2000,1200,StrawberryFresh,1193,688,1550,1145
fresh-strawberry-storage-hero-getty-2000_jpg.rf.dec1c9161dfb663cef9f7fc599f0d42b.jpg,2000,1200,StrawberryFresh,653,150,1170,545
fresh-strawberry-storage-hero-getty-2000_jpg.rf.dec1c9161dfb663cef9f7fc599f0d42b.jpg,2000,1200,StrawberryFresh,1233,15,1600,293
fresh-strawberry-storage-hero-getty-2000_jpg.rf.dec1c9161dfb663cef9f7fc599f0d42b.jpg,2000,1200,StrawberryFresh,1590,548,1965,968
fresh-strawberry-storage-hero-getty-2000_jpg.rf.dec1c9161dfb663cef9f7fc599f0d42b.jpg,2000,1200,StrawberryFresh,445,768,1170,1200
fresh-unripe-appetizing-strawberries-with-bright-green-tails-laid-J3A00F_jpg.rf.da38e5f1a1951071c0a512dcbb71f0dc.jpg,1300,957,StrawberryFresh,380,193,593,422
fresh-unripe-appetizing-strawberries-with-bright-green-tails-laid-J3A00F_jpg.rf.da38e5f1a1951071c0a512dcbb71f0dc.jpg,1300,957,StrawberryFresh,643,127,905,322
fresh-unripe-appetizing-strawberries-with-bright-green-tails-laid-J3A00F_jpg.rf.da38e5f1a1951071c0a512dcbb71f0dc.jpg,1300,957,StrawberryFresh,937,25,1262,282
fresh-unripe-appetizing-strawberries-with-bright-green-tails-laid-J3A00F_jpg.rf.da38e5f1a1951071c0a512dcbb71f0dc.jpg,1300,957,StrawberryFresh,908,307,1250,638
fresh-unripe-appetizing-strawberries-with-bright-green-tails-laid-J3A00F_jpg.rf.da38e5f1a1951071c0a512dcbb71f0dc.jpg,1300,957,StrawberryFresh,440,475,800,765
pngtree-delicious-fresh-strawberry-png-image_2645827_jpg.rf.cda9a42dbd64845502f26291280052a9.jpg,360,360,StrawberryFresh,35,48,335,334
red-strawberry-fruit-creative-background-tropical-fresh-fruits-colorful-healthy-photo_jpg.rf.d8164c534080f2852e35e32a288180f6.jpg,1470,980,StrawberryFresh,588,62,910,306
red-strawberry-fruit-creative-background-tropical-fresh-fruits-colorful-healthy-photo_jpg.rf.d8164c534080f2852e35e32a288180f6.jpg,1470,980,StrawberryFresh,882,356,1136,614
red-strawberry-fruit-creative-background-tropical-fresh-fruits-colorful-healthy-photo_jpg.rf.d8164c534080f2852e35e32a288180f6.jpg,1470,980,StrawberryFresh,654,698,866,928
red-strawberry-fruit-creative-background-tropical-fresh-fruits-colorful-healthy-photo_jpg.rf.d8164c534080f2852e35e32a288180f6.jpg,1470,980,StrawberryFresh,10,214,236,420
red-strawberry-fruit-creative-background-tropical-fresh-fruits-colorful-healthy-photo_jpg.rf.d8164c534080f2852e35e32a288180f6.jpg,1470,980,StrawberryFresh,276,218,476,382
20220210_tm_strawberry_elsanta_jpg.rf.c700eea486295f1c5679c5b12bff5e01.jpg,790,500,StrawberryFresh,336,217,503,365
20220210_tm_strawberry_elsanta_jpg.rf.c700eea486295f1c5679c5b12bff5e01.jpg,790,500,StrawberryFresh,557,216,669,363
20220210_tm_strawberry_elsanta_jpg.rf.c700eea486295f1c5679c5b12bff5e01.jpg,790,500,StrawberryFresh,270,22,415,151
20220210_tm_strawberry_elsanta_jpg.rf.c700eea486295f1c5679c5b12bff5e01.jpg,790,500,StrawberryFresh,148,160,322,281
20220210_tm_strawberry_elsanta_jpg.rf.c700eea486295f1c5679c5b12bff5e01.jpg,790,500,StrawberryFresh,254,373,373,491
20220210_tm_strawberry_elsanta_jpg.rf.c700eea486295f1c5679c5b12bff5e01.jpg,790,500,StrawberryFresh,419,105,554,220
20220210_tm_strawberry_elsanta_jpg.rf.c700eea486295f1c5679c5b12bff5e01.jpg,790,500,StrawberryFresh,56,256,183,396
20220210_tm_strawberry_elsanta_jpg.rf.c700eea486295f1c5679c5b12bff5e01.jpg,790,500,StrawberryFresh,507,348,625,461
Strawberries-4_jpg.rf.d4dedf7b098f2e3b048ca2e1d568ceb8.jpg,1200,1800,StrawberryFresh,70,667,303,900
Strawberries-4_jpg.rf.d4dedf7b098f2e3b048ca2e1d568ceb8.jpg,1200,1800,StrawberryFresh,377,703,603,967
Strawberries-4_jpg.rf.d4dedf7b098f2e3b048ca2e1d568ceb8.jpg,1200,1800,StrawberryFresh,277,1163,587,1473
Strawberries-4_jpg.rf.d4dedf7b098f2e3b048ca2e1d568ceb8.jpg,1200,1800,StrawberryFresh,697,947,940,1213
Goodyear-RoseBerries_jpg.rf.e8cab5c5491f9c588059544bf8f3e843.jpg,1980,1485,StrawberryFresh,308,295,625,578
Goodyear-RoseBerries_jpg.rf.e8cab5c5491f9c588059544bf8f3e843.jpg,1980,1485,StrawberryFresh,668,313,953,528
Goodyear-RoseBerries_jpg.rf.e8cab5c5491f9c588059544bf8f3e843.jpg,1980,1485,StrawberryFresh,995,320,1328,600
Goodyear-RoseBerries_jpg.rf.e8cab5c5491f9c588059544bf8f3e843.jpg,1980,1485,StrawberryFresh,1398,313,1648,505
Goodyear-RoseBerries_jpg.rf.e8cab5c5491f9c588059544bf8f3e843.jpg,1980,1485,StrawberryFresh,1313,590,1590,865
ripe-unripe-strawberries-growing-farm-closeup-83822505_jpg.rf.eaed863b35e5a34d5876ebc4932ac2cb.jpg,800,601,StrawberryFresh,186,244,420,507
ripe-unripe-strawberries-growing-farm-closeup-83822505_jpg.rf.eaed863b35e5a34d5876ebc4932ac2cb.jpg,800,601,StrawberryFresh,538,170,776,403
Do-Strawberries-Need-Sun-or-Shade_jpg.rf.e992ea2292cd65ebb4c3ed4b5c36417f.jpg,1200,800,StrawberryFresh,466,333,593,530
Do-Strawberries-Need-Sun-or-Shade_jpg.rf.e992ea2292cd65ebb4c3ed4b5c36417f.jpg,1200,800,StrawberryFresh,754,399,1041,619
Do-Strawberries-Need-Sun-or-Shade_jpg.rf.e992ea2292cd65ebb4c3ed4b5c36417f.jpg,1200,800,StrawberryFresh,526,591,651,720
Do-Strawberries-Need-Sun-or-Shade_jpg.rf.e992ea2292cd65ebb4c3ed4b5c36417f.jpg,1200,800,StrawberryFresh,217,529,296,670
Do-Strawberries-Need-Sun-or-Shade_jpg.rf.e992ea2292cd65ebb4c3ed4b5c36417f.jpg,1200,800,StrawberryFresh,353,407,470,610
fresh-strawberry-flavor-fresh-strawberry-flavor_jpg.rf.e586e0925eda6892fa29a70f75b6dfaf.jpg,600,600,StrawberryFresh,163,114,304,206
fresh-strawberry-flavor-fresh-strawberry-flavor_jpg.rf.e586e0925eda6892fa29a70f75b6dfaf.jpg,600,600,StrawberryFresh,202,217,358,366
fresh-strawberry-flavor-fresh-strawberry-flavor_jpg.rf.e586e0925eda6892fa29a70f75b6dfaf.jpg,600,600,StrawberryFresh,310,311,442,451
fresh-strawberry-flavor-fresh-strawberry-flavor_jpg.rf.e586e0925eda6892fa29a70f75b6dfaf.jpg,600,600,StrawberryFresh,474,229,566,351
fresh-strawberry-flavor-fresh-strawberry-flavor_jpg.rf.e586e0925eda6892fa29a70f75b6dfaf.jpg,600,600,StrawberryFresh,394,60,477,167
fresh-strawberry-flavor-fresh-strawberry-flavor_jpg.rf.e586e0925eda6892fa29a70f75b6dfaf.jpg,600,600,StrawberryFresh,111,370,269,488
an-unripe-strawberry-growing-in-a-garden-on-natural-brown-soil-that-is-just-starting-to-ripen-T01ET9_jpg.rf.edede2828686185a95ed1eb91c0782a3.jpg,1300,956,StrawberryFresh,310,52,925,777
How-Many-Strawberries-Do-Strawberry-Plants-Produce-3_jpg.rf.d7341454bb9908d6373d606d19310cf8.jpg,1200,800,StrawberryFresh,479,330,794,657
How-Many-Strawberries-Do-Strawberry-Plants-Produce-3_jpg.rf.d7341454bb9908d6373d606d19310cf8.jpg,1200,800,StrawberryFresh,184,294,426,549
How-Many-Strawberries-Do-Strawberry-Plants-Produce-3_jpg.rf.d7341454bb9908d6373d606d19310cf8.jpg,1200,800,StrawberryFresh,704,201,953,430
pineberries-growing-tips_jpg.rf.f10a28ad897e8e1f6390e1bbd82feca8.jpg,1080,634,StrawberryFresh,460,233,699,443
pineberries-growing-tips_jpg.rf.f10a28ad897e8e1f6390e1bbd82feca8.jpg,1080,634,StrawberryFresh,496,76,706,221
fresh-strawberry-fruits-composition-and-creative-layout-on-pink-background-healthy-eating-and-food-concept-spring-fruit-and-berry-arrangement-top-v-2E1BPCW_jpg.rf.e645faf6b22a4730f81e51bf5869f490.jpg,1300,1347,StrawberryFresh,575,425,1043,770
fresh-strawberry-fruits-composition-and-creative-layout-on-pink-background-healthy-eating-and-food-concept-spring-fruit-and-berry-arrangement-top-v-2E1BPCW_jpg.rf.e645faf6b22a4730f81e51bf5869f490.jpg,1300,1347,StrawberryFresh,128,60,563,393
fresh-strawberry-fruits-composition-and-creative-layout-on-pink-background-healthy-eating-and-food-concept-spring-fruit-and-berry-arrangement-top-v-2E1BPCW_jpg.rf.e645faf6b22a4730f81e51bf5869f490.jpg,1300,1347,StrawberryFresh,753,10,1178,355
fresh-strawberry-fruits-composition-and-creative-layout-on-pink-background-healthy-eating-and-food-concept-spring-fruit-and-berry-arrangement-top-v-2E1BPCW_jpg.rf.e645faf6b22a4730f81e51bf5869f490.jpg,1300,1347,StrawberryFresh,1133,823,1300,1140
1588881835956_jpeg.rf.f24042ff38e064de15b001cf319ec108.jpg,616,411,StrawberryFresh,235,262,292,311
1588881835956_jpeg.rf.f24042ff38e064de15b001cf319ec108.jpg,616,411,StrawberryFresh,381,250,429,294
1588881835956_jpeg.rf.f24042ff38e064de15b001cf319ec108.jpg,616,411,StrawberryFresh,326,273,392,322
1588881835956_jpeg.rf.f24042ff38e064de15b001cf319ec108.jpg,616,411,StrawberryFresh,432,240,480,293
Ingredients-Homemade-Strawberry-Preserves-scaled_jpg.rf.e3c13777eda0b598b08f0db8f4a83a5f.jpg,1920,2560,StrawberryFresh,715,760,1215,1020
Ingredients-Homemade-Strawberry-Preserves-scaled_jpg.rf.e3c13777eda0b598b08f0db8f4a83a5f.jpg,1920,2560,StrawberryFresh,735,90,1120,470
Ingredients-Homemade-Strawberry-Preserves-scaled_jpg.rf.e3c13777eda0b598b08f0db8f4a83a5f.jpg,1920,2560,StrawberryFresh,610,495,985,830
Ingredients-Homemade-Strawberry-Preserves-scaled_jpg.rf.e3c13777eda0b598b08f0db8f4a83a5f.jpg,1920,2560,StrawberryFresh,1285,55,1790,485
Ingredients-Homemade-Strawberry-Preserves-scaled_jpg.rf.e3c13777eda0b598b08f0db8f4a83a5f.jpg,1920,2560,StrawberryFresh,810,1010,1320,1400
Kitchn_SkillsBattleHowToStoreBerries_324_jpg.rf.e99d3a7f5e6ee5c716d50b3a4b8766db.jpg,5000,3333,StrawberryFresh,2715,1430,3340,2130
Kitchn_SkillsBattleHowToStoreBerries_324_jpg.rf.e99d3a7f5e6ee5c716d50b3a4b8766db.jpg,5000,3333,StrawberryFresh,3595,2380,4070,2910
Kitchn_SkillsBattleHowToStoreBerries_324_jpg.rf.e99d3a7f5e6ee5c716d50b3a4b8766db.jpg,5000,3333,StrawberryFresh,3705,1685,4320,2260
Kitchn_SkillsBattleHowToStoreBerries_324_jpg.rf.e99d3a7f5e6ee5c716d50b3a4b8766db.jpg,5000,3333,StrawberryFresh,4220,1325,4755,1955
Kitchn_SkillsBattleHowToStoreBerries_324_jpg.rf.e99d3a7f5e6ee5c716d50b3a4b8766db.jpg,5000,3333,StrawberryFresh,3490,900,4175,1450
sequoiaStrawberry1_jpg.rf.ef3bcee8c22f19c9eda90d99894b26c0.jpg,800,799,StrawberryFresh,0,333,179,541
sequoiaStrawberry1_jpg.rf.ef3bcee8c22f19c9eda90d99894b26c0.jpg,800,799,StrawberryFresh,424,237,647,406
strawberry-fruit_jpg.rf.f06b2b5291ba82c4acfc9ced2a6e7179.jpg,1500,1001,StrawberryFresh,576,300,816,610
strawberry-fruit_jpg.rf.f06b2b5291ba82c4acfc9ced2a6e7179.jpg,1500,1001,StrawberryFresh,440,386,608,664
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,120,88,268,215
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,193,275,335,405
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,223,440,395,568
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,145,658,323,795
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,443,678,560,793
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,208,853,405,1008
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,415,873,563,1055
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,615,888,745,1080
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,640,705,753,845
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,648,520,778,660
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,518,495,628,650
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,390,465,470,638
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,373,343,490,470
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,508,315,638,438
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,343,240,538,363
Freezing-Strawberries-Icon_jpg.rf.eba931f20e310c03e721b51b7a1c312f.jpg,800,1200,StrawberryFresh,328,23,473,243
shutterstock_648395725-1024x683_jpg.rf.d47f2ce6184161485a2408f0f652beaa.jpg,1024,683,StrawberryFresh,423,111,530,223
shutterstock_648395725-1024x683_jpg.rf.d47f2ce6184161485a2408f0f652beaa.jpg,1024,683,StrawberryFresh,581,66,693,150
shutterstock_648395725-1024x683_jpg.rf.d47f2ce6184161485a2408f0f652beaa.jpg,1024,683,StrawberryFresh,571,161,778,269
home-2015-06-1-how-to-store-fresh-berries-how-to-store-fruit-0629-main_jpg.rf.f4d77cb4419a13558f5065910421fc96.jpg,1500,1000,StrawberryFresh,426,408,510,570
home-2015-06-1-how-to-store-fresh-berries-how-to-store-fruit-0629-main_jpg.rf.f4d77cb4419a13558f5065910421fc96.jpg,1500,1000,StrawberryFresh,692,336,800,472
home-2015-06-1-how-to-store-fresh-berries-how-to-store-fruit-0629-main_jpg.rf.f4d77cb4419a13558f5065910421fc96.jpg,1500,1000,StrawberryFresh,838,368,1034,540
home-2015-06-1-how-to-store-fresh-berries-how-to-store-fruit-0629-main_jpg.rf.f4d77cb4419a13558f5065910421fc96.jpg,1500,1000,StrawberryFresh,718,478,898,592
Garden-strawberries_jpg.rf.e4cdc754ffb3118d6b195befd8aca282.jpg,1600,1071,StrawberryFresh,604,268,844,544
Garden-strawberries_jpg.rf.e4cdc754ffb3118d6b195befd8aca282.jpg,1600,1071,StrawberryFresh,454,526,696,790
Garden-strawberries_jpg.rf.e4cdc754ffb3118d6b195befd8aca282.jpg,1600,1071,StrawberryFresh,176,480,390,742
Garden-strawberries_jpg.rf.e4cdc754ffb3118d6b195befd8aca282.jpg,1600,1071,StrawberryFresh,924,364,1188,788
4929269145_8750eb5e89_b_jpg.rf.f8bd119775dd2b429cebae8485f7d578.jpg,1024,1024,StrawberryFresh,146,334,792,964
fresh-berries-isolated-white-background-top-view-strawberry-raspberry-blueberry-mint-leaf-flat-lay-113711243_jpg.rf.f874e7c19f6ee0a31b1ea6eae2b46af2.jpg,1600,1157,StrawberryFresh,832,46,998,236
fresh-berries-isolated-white-background-top-view-strawberry-raspberry-blueberry-mint-leaf-flat-lay-113711243_jpg.rf.f874e7c19f6ee0a31b1ea6eae2b46af2.jpg,1600,1157,StrawberryFresh,906,282,1140,532
fresh-berries-isolated-white-background-top-view-strawberry-raspberry-blueberry-mint-leaf-flat-lay-113711243_jpg.rf.f874e7c19f6ee0a31b1ea6eae2b46af2.jpg,1600,1157,StrawberryFresh,562,296,740,490
fresh-berries-isolated-white-background-top-view-strawberry-raspberry-blueberry-mint-leaf-flat-lay-113711243_jpg.rf.f874e7c19f6ee0a31b1ea6eae2b46af2.jpg,1600,1157,StrawberryFresh,422,474,536,624
fresh-berries-isolated-white-background-top-view-strawberry-raspberry-blueberry-mint-leaf-flat-lay-113711243_jpg.rf.f874e7c19f6ee0a31b1ea6eae2b46af2.jpg,1600,1157,StrawberryFresh,600,562,800,742
fresh-berries-isolated-white-background-top-view-strawberry-raspberry-blueberry-mint-leaf-flat-lay-113711243_jpg.rf.f874e7c19f6ee0a31b1ea6eae2b46af2.jpg,1600,1157,StrawberryFresh,904,630,1060,792
fresh-berries-isolated-white-background-top-view-strawberry-raspberry-blueberry-mint-leaf-flat-lay-113711243_jpg.rf.f874e7c19f6ee0a31b1ea6eae2b46af2.jpg,1600,1157,StrawberryFresh,1084,598,1248,794
flowers-fruits-garden-strawberry-plant-species_jpg.rf.ebe328f68f0c723987af763700ebaa35.jpg,1600,991,StrawberryFresh,808,258,1372,870
flowers-fruits-garden-strawberry-plant-species_jpg.rf.ebe328f68f0c723987af763700ebaa35.jpg,1600,991,StrawberryFresh,560,630,782,952
flowers-fruits-garden-strawberry-plant-species_jpg.rf.ebe328f68f0c723987af763700ebaa35.jpg,1600,991,StrawberryFresh,266,342,546,728
flowers-fruits-garden-strawberry-plant-species_jpg.rf.ebe328f68f0c723987af763700ebaa35.jpg,1600,991,StrawberryFresh,178,36,422,268
DAU_TAY_TRANG_MDEN_8082b_jpg.rf.f73bc7b54532478e0aa5acc91c321eab.jpg,800,533,StrawberryFresh,112,325,263,465
DAU_TAY_TRANG_MDEN_8082b_jpg.rf.f73bc7b54532478e0aa5acc91c321eab.jpg,800,533,StrawberryFresh,340,272,483,386
DAU_TAY_TRANG_MDEN_8082b_jpg.rf.f73bc7b54532478e0aa5acc91c321eab.jpg,800,533,StrawberryFresh,486,265,641,464
CM3YNHGIQII6XBYIMSMR6KWPFA_jpg.rf.f26c4ee646489e8824d99bef2f41b82c.jpg,5472,3648,StrawberryFresh,2100,1330,3200,2410
CM3YNHGIQII6XBYIMSMR6KWPFA_jpg.rf.f26c4ee646489e8824d99bef2f41b82c.jpg,5472,3648,StrawberryFresh,2720,2430,3750,3410
20190524-IMG_0305-2_jpg.rf.f257f3b708f6160ae5e79c6f7e96a692.jpg,1000,1500,StrawberryFresh,695,10,960,195
20190524-IMG_0305-2_jpg.rf.f257f3b708f6160ae5e79c6f7e96a692.jpg,1000,1500,StrawberryFresh,305,78,530,248
20190524-IMG_0305-2_jpg.rf.f257f3b708f6160ae5e79c6f7e96a692.jpg,1000,1500,StrawberryFresh,568,160,723,378
20190524-IMG_0305-2_jpg.rf.f257f3b708f6160ae5e79c6f7e96a692.jpg,1000,1500,StrawberryFresh,740,355,870,510
20190524-IMG_0305-2_jpg.rf.f257f3b708f6160ae5e79c6f7e96a692.jpg,1000,1500,StrawberryFresh,313,345,518,518
20190524-IMG_0305-2_jpg.rf.f257f3b708f6160ae5e79c6f7e96a692.jpg,1000,1500,StrawberryFresh,25,590,208,755
20190524-IMG_0305-2_jpg.rf.f257f3b708f6160ae5e79c6f7e96a692.jpg,1000,1500,StrawberryFresh,740,675,950,910
20190524-IMG_0305-2_jpg.rf.f257f3b708f6160ae5e79c6f7e96a692.jpg,1000,1500,StrawberryFresh,45,1305,265,1500
9155453-1bcd13cd17474504baaea2c3674c40df_jpg.rf.f56760b141a1fb4eab08981ab74f796b.jpg,1500,1691,StrawberryFresh,317,730,527,963
9155453-1bcd13cd17474504baaea2c3674c40df_jpg.rf.f56760b141a1fb4eab08981ab74f796b.jpg,1500,1691,StrawberryFresh,507,1033,747,1250
9155453-1bcd13cd17474504baaea2c3674c40df_jpg.rf.f56760b141a1fb4eab08981ab74f796b.jpg,1500,1691,StrawberryFresh,1003,840,1230,1030
9155453-1bcd13cd17474504baaea2c3674c40df_jpg.rf.f56760b141a1fb4eab08981ab74f796b.jpg,1500,1691,StrawberryFresh,623,357,767,553
Strawberries_jpg.rf.f6bd72fc0f515c7e82e8b6efcec861af.jpg,1280,1024,StrawberryFresh,706,472,862,632
Strawberries_jpg.rf.f6bd72fc0f515c7e82e8b6efcec861af.jpg,1280,1024,StrawberryFresh,880,602,1056,862
Strawberries_jpg.rf.f6bd72fc0f515c7e82e8b6efcec861af.jpg,1280,1024,StrawberryFresh,410,716,662,928
Strawberries_jpg.rf.f6bd72fc0f515c7e82e8b6efcec861af.jpg,1280,1024,StrawberryFresh,972,418,1160,590
20210410_005313_874751_an-luu-max-1800x1800_jpg.rf.cda91805a51d7f733916581f575688cb.jpg,640,480,PomegranateFresh,45,32,607,425
pomegranate-3899427_jpg.rf.cb6843c37a5db417e5f1ee24e27aba22.jpg,800,532,PomegranateFresh,147,31,615,506
one-pomegranate-fruit-white-one-pomegranate-fruit-white-background-127274357_jpg.rf.ce255a1696daa8b2a61721c18afec097.jpg,800,660,PomegranateFresh,141,87,676,577
001_JPG.rf.cb3a414d8278fef1624c9c0645db6a3b.jpg,1600,1063,PomegranateFresh,248,30,1448,1047
Woman-Picking-Pomegranate-SS-2049635087-1024x683_jpg.rf.cd044c7cf84d98d4af71e6910273bb8c.jpg,1024,683,PomegranateFresh,417,225,652,426
Woman-Picking-Pomegranate-SS-2049635087-1024x683_jpg.rf.cd044c7cf84d98d4af71e6910273bb8c.jpg,1024,683,PomegranateFresh,573,85,775,300
sanpham1_grande_jpg.rf.cc582a1d16baf3d500b21b6b5d97390f.jpg,400,400,PomegranateFresh,48,85,224,282
sanpham1_grande_jpg.rf.cc582a1d16baf3d500b21b6b5d97390f.jpg,400,400,PomegranateFresh,170,111,365,315
pngtree-pomegranate-fruit-is-natural-fresh-and-healthy-png-image_6673636_jpg.rf.cb310163df227aaa4be2a38705c5992c.jpg,1200,1200,PomegranateFresh,773,328,1134,758
pngtree-pomegranate-fruit-is-natural-fresh-and-healthy-png-image_6673636_jpg.rf.cb310163df227aaa4be2a38705c5992c.jpg,1200,1200,PomegranateFresh,318,367,651,717
pngtree-pomegranate-fruit-is-natural-fresh-and-healthy-png-image_6673636_jpg.rf.cb310163df227aaa4be2a38705c5992c.jpg,1200,1200,PomegranateFresh,83,565,464,833
depositphotos_110661190-stock-photo-pomegranate-fruit-with-green-leaves_jpg.rf.c9eec043137012048f5b12656277f3bf.jpg,1016,1024,PomegranateFresh,80,218,694,906
depositphotos_110661190-stock-photo-pomegranate-fruit-with-green-leaves_jpg.rf.c9eec043137012048f5b12656277f3bf.jpg,1016,1024,PomegranateFresh,440,100,1004,799
1600px_COLOURBOX6665199_jpg.rf.d139e5a1e0453878959d403a65e6218a.jpg,1600,1524,PomegranateFresh,188,149,1407,1370
overripe-pomegranates-on-tree-branches-260nw-1867531435_jpg.rf.d02e4fc2421d8d2cc24f6a0c3ca5e27b.jpg,390,280,PomegranateFresh,238,37,325,142
luu-204_jpg.rf.d0681ef9820335dfa52eb534c2b576e4.jpg,358,335,PomegranateFresh,33,17,227,200
luu-204_jpg.rf.d0681ef9820335dfa52eb534c2b576e4.jpg,358,335,PomegranateFresh,150,46,358,291
focused_490216892-stock-photo-ripe-red-pomegranate-wooden-background_jpg.rf.d13b3caecb10c1813fa9f7685f427a8b.jpg,433,650,PomegranateFresh,124,164,300,310
focused_490216892-stock-photo-ripe-red-pomegranate-wooden-background_jpg.rf.d13b3caecb10c1813fa9f7685f427a8b.jpg,433,650,PomegranateFresh,250,259,411,406
focused_490216892-stock-photo-ripe-red-pomegranate-wooden-background_jpg.rf.d13b3caecb10c1813fa9f7685f427a8b.jpg,433,650,PomegranateFresh,221,61,387,236
pomegranate-17869336_jpg.rf.d105c8961359473ab7844a6732391268.jpg,800,533,PomegranateFresh,59,19,503,510
pomegranate-17869336_jpg.rf.d105c8961359473ab7844a6732391268.jpg,800,533,PomegranateFresh,338,61,729,458
two-pomegranates-7098381_jpg.rf.cd84662f422effae7b8b3b54f1e5cc94.jpg,800,535,PomegranateFresh,89,138,436,453
two-pomegranates-7098381_jpg.rf.cd84662f422effae7b8b3b54f1e5cc94.jpg,800,535,PomegranateFresh,436,100,765,464
perfect-plants-fruit-plants-thd00622-1f_600_jpg.rf.cfc87a51b3b72e178fcd639c0b828dca.jpg,600,600,PomegranateFresh,96,131,394,507
r6pt7n_jpg.rf.cf0e305eb973075e786032dbcc18e423.jpg,394,320,PomegranateFresh,20,21,242,241
r6pt7n_jpg.rf.cf0e305eb973075e786032dbcc18e423.jpg,394,320,PomegranateFresh,161,49,386,277
red-ripe-pomegranate-fruit-against-white-background-anthers-ripe-fruit-up-close-rind-outer-skin-pomegranate-macro-red-205518763_jpg.rf.cd0e7b0c382074ead117876fe2e9ab96.jpg,800,533,PomegranateFresh,155,69,620,495
red-ripe-pomegranate-fruit-against-white-background-anthers-ripe-fruit-up-close-rind-outer-skin-pomegranate-macro-red-205518763_jpg.rf.cd0e7b0c382074ead117876fe2e9ab96.jpg,800,533,PomegranateFresh,596,457,596,457
kkry5r_jpg.rf.cf992ecc99d0be490b6216d8373dcb3d.jpg,540,540,PomegranateFresh,29,29,497,455
